titulo,resumen,autor,fecha,url,sentiment_score,sentiment,medio,resumen_clean_adv,word_count,readability,sent_vader,sent_vader_cat,sent_bert,topic,prob_política,prob_economía,prob_deportes,prob_cultura,prob_tecnología,prob_salud,prob_educación,prob_medio ambiente,n_per,n_org,n_loc
El caos vial exige soluciones sostenibles y de largo plazo,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Andrés Santiago Arroyave, activista y académico ambiental."" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/andres_santiago_arroyave_portada.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Cinco ciudades colombianas están entre las más congestionadas de la región, según TomTom. El tráfico revela un fracaso en movilidad urbana.</p>
<p>The post <a href=""https://www.lasillavacia.com/red-de-expertos/red-verde/trafico-en-colombia-las-5-ciudades-mas-colapsadas-y-el-fracaso-de-la-movilidad-urbana/"">El caos vial exige soluciones sostenibles y de largo plazo</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",Andrés Santiago Arroyave,2025-07-03,https://www.lasillavacia.com/red-de-expertos/red-verde/trafico-en-colombia-las-5-ciudades-mas-colapsadas-y-el-fracaso-de-la-movilidad-urbana/,0.0,neutral,lasillavacia.com,ciudad colombiano congestionada región tomtom tráfico revelar fracaso movilidad urbano the post caos vial exigir solución sostenible plazo appeared first silla vacío,22,7.614090909090919,0.0,neutral,1,política,0.3956064283847809,0.06036688759922981,0.06741824746131897,0.050111811608076096,0.03899363800883293,0.057383228093385696,0.05185326188802719,0.27826642990112305,0,0,0
Duerma informado con las movidas de este 2 de julio de 2026,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Desde la denuncia de Petro en contra de Álvaro Leyva hasta la creación de un nuevo Frente de las Farc-EP, en lo más destacado del día.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/duerma-informado-con-las-movidas-de-este-2-de-julio-de-2026/"">Duerma informado con las movidas de este 2 de julio de 2026</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/duerma-informado-con-las-movidas-de-este-2-de-julio-de-2026/,0.0,neutral,lasillavacia.com,denuncia petro álvaro leyva creación frente farc destacado the post duerma informado movida julio       appeared first silla vacío,18,24.064999999999998,0.0,neutral,1,política,0.32205599546432495,0.07526785880327225,0.1639108806848526,0.08503376692533493,0.04669980704784393,0.07564983516931534,0.09999130666255951,0.13139057159423828,0,0,0
Consejo de Estado admite demanda de pérdida de investidura contra Racero,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""David Racero, representante a la Cámara de Bogotá por el Pacto Histórico."" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/10/David-Racero-y-contratos-.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>El representante del Pacto histórico es investigado por presunto tráfico de influencias en el Sena por pedir puestos para familiares suyos.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/consejo-de-estado-admite-demanda-de-perdida-de-investidura-contra-racero/"">Consejo de Estado admite demanda de pérdida de investidura contra Racero</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-02,https://www.lasillavacia.com/en-vivo/consejo-de-estado-admite-demanda-de-perdida-de-investidura-contra-racero/,0.0,neutral,lasillavacia.com,representante pacto histórico investigar presunto tráfico influencia sena pedir puesto familiar the post consejo admitir demanda pérdida investidura racero appeared first silla vacío,23,-11.457826086956487,0.0,neutral,1,política,0.683295726776123,0.04687583073973656,0.05459017679095268,0.038442742079496384,0.026523301377892494,0.04813171923160553,0.05412577465176582,0.04801474139094353,0,0,0
"Luto en el fútbol: falleció Diogo Jota, compañero de Luis Díaz en el Liverpool","<p>El lamentable hecho ocurrió en horas de la madrugada, en el kilómetro 65 de la autovía A-52 en Zamora, España.</p>
<p>La entrada <a href=""https://elpilon.com.co/luto-en-el-futbol-fallecio-diogo-jota-companero-de-luis-diaz-en-el-liverpool/"">Luto en el fútbol: falleció Diogo Jota, compañero de Luis Díaz en el Liverpool</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/luto-en-el-futbol-fallecio-diogo-jota-companero-de-luis-diaz-en-el-liverpool/,-0.3612,negative,elpilon.com.co,lamentable ocurrir hora madrugada kilómetro     autovía     zamora españa entrada luto fútbol fallecer diogo joto compañero luis díaz liverpool publicar pilón noticia valledupar vallenato caribe colombiano,25,-8.044000000000011,-0.3612,negative,1,deportes,0.0019982752855867147,0.001156350364908576,0.9900316596031189,0.0017833375604823232,0.001143782865256071,0.0014980287523940206,0.0012457618722692132,0.0011428111465647817,0,0,0
Laura Sarabia se va del Gobierno: ¿Diferencias con Alfredo Saade?,"<p>La canciller Laura Sarabia presentó su renuncia al cargo por diferencias en las decisiones tomadas en los últimos días por el presidente Gustavo Petro.</p>
<p>La entrada <a href=""https://elpilon.com.co/laura-sarabia-se-va-del-gobierno-diferencias-con-alfredo-saade/"">Laura Sarabia se va del Gobierno: ¿Diferencias con Alfredo Saade?</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/laura-sarabia-se-va-del-gobierno-diferencias-con-alfredo-saade/,0.0,neutral,elpilon.com.co,canciller laura sarabio presentar renuncia cargo diferencia decisión tomado presidente gustavo petro entrada laura sarabio gobierno diferencia alfredo saadir publicar pilón noticia valledupar vallenato caribe colombiano,26,-18.03961538461536,0.0,neutral,1,política,0.557673454284668,0.02721606008708477,0.17877303063869476,0.15207718312740326,0.017830606549978256,0.029217783361673355,0.01658177748322487,0.020630136132240295,0,0,0
"Valledupar, ejemplo de recuperación laboral","<p>Es preciso reconocer el invaluable aporte que hizo el Festival Vallenato (30 de abril al 3 de mayo) junto al Festival Silvestrista (29 de mayo al 1 de junio) y que tuvieron un impacto positivo en los indicadores de empleo de la ciudad.</p>
<p>La entrada <a href=""https://elpilon.com.co/valledupar-ejemplo-de-recuperacion-laboral/"">Valledupar, ejemplo de recuperación laboral</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/valledupar-ejemplo-de-recuperacion-laboral/,0.7506,positive,elpilon.com.co,preciso reconocer invaluable aporte festival vallenato      abril mayo festival silvestrista      mayo junio impacto positivo indicador empleo ciudad entrada valledupar ejemplo recuperación laboral publicar pilón noticia valledupar vallenato caribe colombiano,29,-29.72413793103445,0.7506,positive,4,economía,0.04217265546321869,0.31220194697380066,0.220234677195549,0.09893323481082916,0.021227331832051277,0.21547818183898926,0.034234657883644104,0.05551735684275627,0,0,0
Lucha diaria en Valledupar,"<p>La entrada <a href=""https://elpilon.com.co/lucha-diaria-en-valledupar/"">Lucha diaria en Valledupar</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Deivi Safady,2025-07-03,https://elpilon.com.co/lucha-diaria-en-valledupar/,0.0,neutral,elpilon.com.co,entrada lucha diario valledupar publicar pilón noticia valledupar vallenato caribe colombiano,11,11.088181818181852,0.0,neutral,1,deportes,0.02431594394147396,0.011149800382554531,0.8946312665939331,0.035112276673316956,0.0039732567965984344,0.020024197176098824,0.005352979060262442,0.005440292414277792,0,0,0
Obras viales causan trancones y caos vehicular en Valledupar,"<p>La comunidad pide la presencia permanente de reguladores de tránsito en todas las calles intervenidas para frenar el caos vehicular y evitar accidentes de tránsito. </p>
<p>La entrada <a href=""https://elpilon.com.co/obras-viales-causan-trancones-y-caos-vehicular-en-valledupar/"">Obras viales causan trancones y caos vehicular en Valledupar</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/obras-viales-causan-trancones-y-caos-vehicular-en-valledupar/,0.0,neutral,elpilon.com.co,comunidad pedir presencia permanente regulador tránsito calle intervenida frenar caos vehicular evitar accidente tránsito entrada obra vial causar trancón cao vehicular valledupar publicar pilón noticia valledupar vallenato caribe colombiano,29,-15.137931034482762,0.0,neutral,1,medio ambiente,0.18037177622318268,0.09483929723501205,0.07935433089733124,0.04305792599916458,0.08464251458644867,0.08239953219890594,0.03957149386405945,0.3957631587982178,0,0,0
¡A dejar en alto la ‘tricolor’! Boxeadores cesarenses convocados a la Copa América,"<p>De cara a la Copa América de Boxeo, que se desarrollará en Ibagué del 10 al 20 de julio del presente año, el combinado nacional sumó a varios talentos cesarenses a su convocatoria. </p>
<p>La entrada <a href=""https://elpilon.com.co/a-dejar-en-alto-la-tricolor-boxeadores-cesarenses-convocados-a-la-copa-america/"">¡A dejar en alto la ‘tricolor’! Boxeadores cesarenses convocados a la Copa América</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/a-dejar-en-alto-la-tricolor-boxeadores-cesarenses-convocados-a-la-copa-america/,0.0,neutral,elpilon.com.co,cara copa américo boxeo desarrollar ibagué         julio presente año combinado nacional sumar talento cesarens convocatoria entrada dejar alto tricolor boxeador cesarens convocado copa américo publicar pilón noticia valledupar vallenato caribe colombiano,31,-26.57838709677418,0.0,neutral,1,deportes,0.013899912126362324,0.0157370176166296,0.9175577163696289,0.010927495546638966,0.009631729684770107,0.007519446779042482,0.014735698699951172,0.009990925900638103,0,0,0
Polémica por tala de árboles en la Galería Popular de Valledupar: comunidad y Foro Ambiental denuncian falta de socialización,"<p>La tala de once árboles en la Galería Popular de Valledupar desató un debate ciudadano y ambiental, tras denuncias de la comunidad y el llamado del Foro Ambiental del Cesar a mayor transparencia, socialización previa y reposición escalonada de los ejemplares.</p>
<p>La entrada <a href=""https://elpilon.com.co/polemica-por-tala-de-arboles-en-la-galeria-popular-de-valledupar-comunidad-y-foro-ambiental-denuncian-falta-de-socializacion/"">Polémica por tala de árboles en la Galería Popular de Valledupar: comunidad y Foro Ambiental denuncian falta de socialización</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/polemica-por-tala-de-arboles-en-la-galeria-popular-de-valledupar-comunidad-y-foro-ambiental-denuncian-falta-de-socializacion/,0.6808,positive,elpilon.com.co,tala árbol galería popular valledupar desatar debate ciudadano ambiental denuncia comunidad llamado foro ambiental cesar transparencia socialización previo reposición escalonado ejemplar entrada polémico tala árbol galería popular valledupar comunidad foro ambiental denunciar falta socialización publicar pilón noticia valledupar vallenato caribe colombiano,41,-34.93121951219507,0.6808,positive,1,medio ambiente,0.138056680560112,0.0037507028318941593,0.0036944691091775894,0.01072818785905838,0.0037671495229005814,0.0138700557872653,0.003519638441503048,0.8226131200790405,0,0,0
"Tala de árboles: bueno indignarse, pero informarse es mejor","<p>Nos llegaron mensajes de las distintas redes sociales con contenidos como: “Molestia e indignación en la Galería Popular por tala de 11 árboles; vendedores y compradores denuncian daño ambiental”. Efectivamente eso sucedió en esa zona de Valledupar, hubo de todo: erradicación de árboles, rabia, malestar, impotencia, pero, en especial, reinó la desinformación.</p>
<p>La entrada <a href=""https://elpilon.com.co/tala-de-arboles-bueno-indignarse-pero-informarse-es-mejor/"">Tala de árboles: bueno indignarse, pero informarse es mejor</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Periodista,2025-07-03,https://elpilon.com.co/tala-de-arboles-bueno-indignarse-pero-informarse-es-mejor/,0.4215,positive,elpilon.com.co,llegar mensaje distinto red social contenido molestia indignación galería popular tala     árbol vendedor comprador denunciar daño ambiental efectivamente suceder zona valledupar erradicación árbol rabio malestar impotencia especial reinar desinformación entrada tala árbol indignar él informar él publicar pilón noticia valledupar vallenato caribe colombiano,43,-29.6193023255814,0.4215,positive,1,medio ambiente,0.011342259123921394,0.0053611090406775475,0.007990846410393715,0.02161283977329731,0.005820470862090588,0.06339546293020248,0.044500429183244705,0.8399766683578491,0,0,0
"La heredad vallenata, un popurrí sanguíneo","<p>Al menos 20 familias primarias iniciaron un cruce genético hace 200 años para llegar a lo que es hoy la gran provincia del cacique Upar, según la investigación hecha por Alfredo Mestre Orozco editada en sus obras “Los grandes de mi tierra” y “Los hijos de los curas”. </p>
<p>La entrada <a href=""https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/"">La heredad vallenata, un popurrí sanguíneo</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Luis_Napoleon_de_Armas_P.,2025-07-03,https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/,0.0,neutral,elpilon.com.co,"    familia primario iniciar cruce genético      año llegar provincia cacique upar investigación alfredo mestre orocer editado obra tierra hijo cura   
 entrada heredad vallenato popurrí sanguíneo publicar pilón noticia valledupar vallenato caribe colombiano",31,-7.475161290322546,0.0,neutral,1,salud,0.01458416786044836,0.017109420150518417,0.022018134593963623,0.06063760817050934,0.011700741946697235,0.75193852186203,0.08710543066263199,0.03490600362420082,0,0,0
